movieId,title,genres,imdbId,tmdbId,year
2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War,86617,11541.0,1982
2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance,37674,2457.0,1945
2921,High Plains Drifter (1973),Western,68699,11901.0,1973
2922,Hang 'Em High (1968),Crime|Drama|Western,61747,4929.0,1968
2923,Handle with Care (a.k.a. Citizen's Band) (1977),Comedy,76123,85325.0,1977
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,80179,11230.0,1978
2925,"Conformist, The (Conformista, Il) (1970)",Drama,65571,8416.0,1970
2926,Hairspray (1988),Comedy|Drama,95270,11054.0,1988
2927,Brief Encounter (1946),Drama|Romance,37558,851.0,1946
2928,"Razor's Edge, The (1984)",Drama,87980,24453.0,1984
2929,Reds (1981),Drama|Romance,82979,18254.0,1981
2930,Return with Honor (1998),Documentary,176093,56235.0,1998
2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy,97223,20123.0,1989
2932,Days of Heaven (1978),Drama,77405,16642.0,1978
2933,"Fire Within, The (Feu follet, Le) (1963)",Drama,57058,2593.0,1963
2934,"Amor brujo, El (Love Bewitched, A) (1986)",Drama|Musical,90636,42020.0,1986
2935,"Lady Eve, The (1941)",Comedy|Romance,33804,3086.0,1941
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance,34240,16305.0,1941
2937,"Palm Beach Story, The (1942)",Comedy,35169,32255.0,1942
2938,Man Facing Southeast (Hombre mirando al sudeste) (1986),Drama|Sci-Fi,91214,48797.0,1986
2939,Niagara (1953),Drama|Thriller,46126,19997.0,1953
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,38559,3767.0,1946
2941,South Pacific (1958),Musical|Romance|War,52225,17352.0,1958
2942,Flashdance (1983),Drama|Romance,85549,535.0,1983
2943,Indochine (1992),Drama|Romance,104507,2731.0,1992
2944,"Dirty Dozen, The (1967)",Action|Drama|War,61578,1654.0,1967
2945,Mike's Murder (1984),Mystery,87722,31043.0,1984
2946,Help! (1965),Comedy|Musical,59260,14831.0,1965
2947,Goldfinger (1964),Action|Adventure|Thriller,58150,658.0,1964
2948,From Russia with Love (1963),Action|Adventure|Thriller,57076,657.0,1963
2949,Dr. No (1962),Action|Adventure|Thriller,55928,646.0,1962
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,80453,5689.0,1980
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,58461,391.0,1964
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,119256,8052.0,1996
2953,Home Alone 2: Lost in New York (1992),Children|Comedy,104431,772.0,1992
2954,Penitentiary (1979),Drama,79709,65448.0,1979
2955,Penitentiary II (1982),Drama,84485,65452.0,1982
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,94008,31650.0,1987
2957,Sparrows (1926),Drama,17423,73575.0,1926
2958,Naturally Native (1998),Drama,133117,302579.0,1998
2959,Fight Club (1999),Action|Crime|Drama|Thriller,137523,550.0,1999
2960,Beefcake (1999),Drama,187712,97537.0,1999
2961,"Story of Us, The (1999)",Comedy|Drama,160916,12220.0,1999
2962,Fever Pitch (1997),Comedy|Romance,119114,1610.0,1997
2963,Joe the King (1999),Crime|Drama,160672,53151.0,1999
2964,Julien Donkey-Boy (1999),Drama,192194,42881.0,1999
2965,"Omega Code, The (1999)",Action,203408,29064.0,1999
2966,"Straight Story, The (1999)",Adventure|Drama,166896,404.0,1999
2967,"Bad Seed, The (1956)",Drama|Thriller,48977,42196.0,1956
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,81633,36819.0,1981
2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance,61138,42726.0,1966
2970,Fitzcarraldo (1982),Adventure|Drama,83946,9343.0,1982
2971,All That Jazz (1979),Drama|Fantasy|Musical,78754,16858.0,1979
2972,Red Sorghum (Hong gao liang) (1987),Drama|War,93206,42006.0,1987
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama,97123,11562.0,1989
2974,Bats (1999),Horror|Thriller,200469,10496.0,1999
2975,"Best Man, The (1999)",Comedy|Drama,168501,16162.0,1999
2976,Bringing Out the Dead (1999),Drama,163988,8649.0,1999
2977,Crazy in Alabama (1999),Comedy|Drama,142201,31306.0,1999
2978,Three to Tango (1999),Comedy|Romance,144640,10563.0,1999
2979,Body Shots (1999),Drama,172627,14484.0,1999
2980,Men Cry Bullets (1997),Comedy|Drama,148462,214735.0,1997
2981,"Brother, Can You Spare a Dime? (1975)",Documentary,72742,94857.0,1975
2982,"Guardian, The (1990)",Horror|Thriller,99710,32043.0,1990
2983,"Ipcress File, The (1965)",Thriller,59319,15247.0,1965
2984,On Any Sunday (1971),Documentary,67527,29251.0,1971
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,93870,5548.0,1987
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller,100502,5549.0,1990
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,96438,856.0,1988
2988,Melvin and Howard (1980),Drama,81150,38772.0,1980
2989,For Your Eyes Only (1981),Action|Adventure|Thriller,82398,699.0,1981
2990,Licence to Kill (1989),Action|Adventure|Thriller,97742,709.0,1989
2991,Live and Let Die (1973),Action|Adventure|Thriller,70328,253.0,1973
2992,Rawhead Rex (1986),Horror|Thriller,91829,13511.0,1986
2993,Thunderball (1965),Action|Adventure|Thriller,59800,660.0,1965
2994,"City, The (Ciudad, La) (1998)",Drama,168589,46798.0,1998
2995,House on Haunted Hill (1999),Horror|Thriller,185371,11377.0,1999
2996,Music of the Heart (1999),Drama,166943,26149.0,1999
2997,Being John Malkovich (1999),Comedy|Drama|Fantasy,120601,492.0,1999
2998,Dreaming of Joseph Lees (1999),Drama|Romance,144178,108346.0,1999
2999,Man of the Century (1999),Comedy,154827,98480.0,1999
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,119698,128.0,1997
3001,"Suburbans, The (1999)",Drama,157075,46286.0,1999
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,200849,8672.0,1999
3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War,170705,8056.0,1998
3004,"Bachelor, The (1999)",Comedy|Romance,120596,2020.0,1999
3005,"Bone Collector, The (1999)",Thriller,145681,9481.0,1999
3006,"Insider, The (1999)",Drama|Thriller,140352,9008.0,1999
3007,American Movie (1999),Documentary,181288,14242.0,1999
3008,Last Night (1998),Drama|Sci-Fi,156729,16129.0,1998
3009,Portraits Chinois (1996),Drama,117365,104103.0,1996
3010,Rosetta (1999),Drama,200071,11489.0,1999
3011,"They Shoot Horses, Don't They? (1969)",Drama,65088,28145.0,1969
3012,Battling Butler (1926),Comedy,16630,51371.0,1926
3013,Bride of Re-Animator (1990),Comedy|Horror,99180,18111.0,1990
3014,Bustin' Loose (1981),Comedy,82121,31361.0,1981
3015,Coma (1978),Thriller,77355,11223.0,1978
3016,Creepshow (1982),Horror,83767,16281.0,1982
3017,Creepshow 2 (1987),Horror,92796,16288.0,1987
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi,89885,1694.0,1985
3019,Drugstore Cowboy (1989),Crime|Drama,97240,476.0,1989
3020,Falling Down (1993),Action|Drama,106856,37094.0,1993
3021,"Funhouse, The (1981)",Horror,82427,13555.0,1981
3022,"General, The (1926)",Comedy|War,17925,961.0,1926
3023,My Best Girl (1927),Comedy|Romance,18183,73969.0,1927
3024,Piranha (1978),Horror|Sci-Fi,78087,24831.0,1978
3025,Rough Night in Jericho (1967),Western,62218,64963.0,1967
3026,Slaughterhouse (1987),Comedy|Horror,93990,85160.0,1987
3028,"Taming of the Shrew, The (1967)",Comedy,61407,25560.0,1967
3029,Nighthawks (1981),Action|Drama,82817,21610.0,1981
3030,Yojimbo (1961),Action|Adventure,55630,11878.0,1961
3031,Repossessed (1990),Comedy,100475,11510.0,1990
3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller,67525,11234.0,1971
3033,Spaceballs (1987),Comedy|Sci-Fi,94012,957.0,1987
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,70608,11886.0,1973
3035,Mister Roberts (1955),Comedy|Drama|War,48380,37853.0,1955
3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama,82484,62204.0,1981
3037,Little Big Man (1970),Western,65988,11040.0,1970
3038,"Face in the Crowd, A (1957)",Drama,50371,21849.0,1957
3039,Trading Places (1983),Comedy,86465,1621.0,1983
3040,Meatballs (1979),Comedy,79540,14035.0,1979
3041,Meatballs Part II (1984),Comedy,87700,40771.0,1984
3042,Meatballs III (1987),Comedy,93516,40772.0,1987
3043,Meatballs 4 (1992),Comedy,104837,40773.0,1992
3044,Dead Again (1991),Mystery|Romance|Thriller,101669,11498.0,1991
3045,Peter's Friends (1992),Comedy|Drama,105130,11790.0,1992
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,113416,29371.0,1995
3047,Experience Preferred... But Not Essential (1982),Drama,83911,276635.0,1982
3048,Under the Rainbow (1981),Comedy,83254,47941.0,1981
3049,How I Won the War (1967),Comedy|War,61789,29048.0,1967
3050,Light It Up (1999),Drama,172726,19052.0,1999
3051,Anywhere But Here (1999),Comedy|Drama,149691,21349.0,1999
3052,Dogma (1999),Adventure|Comedy|Fantasy,120655,1832.0,1999
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,151137,10047.0,1999
3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi,190641,10228.0,1998
3055,Felicia's Journey (1999),Thriller,165773,47692.0,1999
3056,Oxygen (1999),Crime|Drama|Thriller,160620,18561.0,1999
3057,Where's Marlowe? (1998),Comedy,118150,144953.0,1998
3058,"Ape, The (1940)",Horror|Sci-Fi,32215,37426.0,1940
3059,British Intelligence (1940),Drama,32283,51787.0,1940
3060,"Commitments, The (1991)",Comedy|Drama|Musical,101605,11663.0,1991
3061,Holiday Inn (1942),Comedy|Musical,34862,13485.0,1942
3062,"Longest Day, The (1962)",Action|Drama|War,56197,9289.0,1962
3063,Poison Ivy (1992),Drama|Thriller,105156,9264.0,1992
3064,Poison Ivy: New Seduction (1997),Drama|Thriller,119908,18222.0,1997
3065,Nothing to Lose (a.k.a. Ten Benny) (1996),Drama,114008,124853.0,1996
3066,Tora! Tora! Tora! (1970),Action|Drama|War,66473,11165.0,1970
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama,95675,4203.0,1988
3068,"Verdict, The (1982)",Drama|Mystery,84855,24226.0,1982
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,68528,88875.0,1972
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,86856,11379.0,1984
3071,Stand and Deliver (1988),Comedy|Drama,94027,29154.0,1988
3072,Moonstruck (1987),Comedy|Romance,93565,2039.0,1987
3073,"Sandpiper, The (1965)",Drama|Romance,59674,77915.0,1965
3074,Jeremiah Johnson (1972),Western,68762,11943.0,1972
3075,Repulsion (1965),Drama|Horror,59646,11481.0,1965
3076,Irma la Douce (1963),Comedy,57187,2690.0,1963
3077,42 Up (1998),Documentary,164312,20565.0,1998
3078,Liberty Heights (1999),Drama,165859,27141.0,1999
3079,Mansfield Park (1999),Comedy|Drama|Romance,178737,10399.0,1999
3080,"Goodbye, 20th Century (1998)",Drama|Sci-Fi,179196,90762.0,1998
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,162661,2668.0,1999
3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller,143145,36643.0,1999
3083,All About My Mother (Todo sobre mi madre) (1999),Drama,185125,99.0,1999
3084,Home Page (1999),Documentary,144969,159569.0,1999
3085,"Living Dead Girl, The (Morte Vivante, La) (1982)",Horror,84357,77010.0,1982
3086,March of the Wooden Soldiers (a.k.a. Babes in Toyland) (1934),Children|Comedy|Fantasy,24852,25898.0,1934
3087,Scrooged (1988),Comedy|Fantasy|Romance,96061,9647.0,1988
3088,Harvey (1950),Comedy|Fantasy,42546,11787.0,1950
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,40522,5156.0,1948
3090,Matewan (1987),Drama,93509,24276.0,1987
3091,Kagemusha (1980),Drama|War,80979,11953.0,1980
3092,"47 Samurai (Chûshingura) (Loyal 47 Ronin, The) (1962)",Drama,55850,44662.0,1962
3093,McCabe & Mrs. Miller (1971),Drama|Western,67411,29005.0,1971
3094,Maurice (1987),Drama|Romance,93512,26371.0,1987
3095,"Grapes of Wrath, The (1940)",Drama,32551,596.0,1940
3096,My Man Godfrey (1957),Comedy,50738,52470.0,1957
3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,33045,20334.0,1940
3098,"Natural, The (1984)",Drama,87781,11393.0,1984
3099,Shampoo (1975),Comedy|Drama|Romance,73692,31121.0,1975
3100,"River Runs Through It, A (1992)",Drama,105265,293.0,1992
3101,Fatal Attraction (1987),Drama|Thriller,93010,10998.0,1987
3102,Jagged Edge (1985),Crime|Romance|Thriller,89360,12235.0,1985
3103,Stanley & Iris (1990),Drama|Romance,100680,36094.0,1990
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,95631,9013.0,1988
3105,Awakenings (1990),Drama|Mystery,99077,11005.0,1990
3106,Come See the Paradise (1990),Drama|Romance,99291,59820.0,1990
3107,Backdraft (1991),Action|Drama,101393,2924.0,1991
3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,101889,177.0,1991
3109,"River, The (1984)",Drama,88007,38557.0,1984
3110,Country (1984),Drama,87091,42087.0,1984
3111,Places in the Heart (1984),Drama,87921,13681.0,1984
3112,'night Mother (1986),Drama,90556,34760.0,1986
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,146675,9946.0,1999
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,120363,863.0,1999
3115,Flawless (1999),Drama,155711,31582.0,1999
3116,Miss Julie (1999),Drama,189744,125520.0,1999
3117,Ride with the Devil (1999),Drama|Romance|War,134154,22267.0,1999
3118,Tumbleweeds (1999),Drama,161023,55123.0,1999
3119,Bay of Blood (a.k.a. Twitch of the Death Nerve) (Reazione a catena) (1971),Horror,67656,5486.0,1971
3120,"Distinguished Gentleman, The (1992)",Comedy,104114,10411.0,1992
3121,"Hitch-Hiker, The (1953)",Drama|Film-Noir,45877,41462.0,1953
3122,Santa Fe Trail (1940),Drama|Romance|Western,33021,1718.0,1940
3123,Lauderdale (a.k.a. Spring Break USA) (a.k.a. Spring Fever USA) (1989),Comedy,97717,28604.0,1989
3124,Agnes Browne (1999),Comedy|Drama,160509,15506.0,1999
3125,"End of the Affair, The (1999)",Drama,172396,20024.0,1999
3126,"End of the Affair, The (1955)",Drama,48034,78256.0,1955
3127,Holy Smoke (1999),Comedy|Drama,144715,13787.0,1999
3128,"Map of the World, A (1999)",Drama,160513,54933.0,1999
3129,Sweet and Lowdown (1999),Comedy|Drama,158371,9684.0,1999
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama,99165,9586.0,1990
3131,Broadway Damage (1997),Comedy,118780,41638.0,1997
3132,Daddy Long Legs (1919),Comedy|Drama,10040,70801.0,1919
3133,Go West (1925),Comedy|Western,15863,33015.0,1925
3134,Grand Illusion (La grande illusion) (1937),Drama|War,28950,777.0,1937
3135,"Great Santini, The (1979)",Drama,79239,21887.0,1979
3136,"James Dean Story, The (1957)",Documentary,50558,5652.0,1957
3137,"Sea Wolves, The (1980)",Action|War,81470,19664.0,1980
3138,Stealing Home (1988),Drama,96171,32331.0,1988
3139,Tarzan the Fearless (1933),Action|Adventure,24645,76083.0,1933
3140,Three Ages (1923),Comedy,14538,32628.0,1923
3141,"Two Jakes, The (1990)",Drama,100828,32669.0,1990
3142,U2: Rattle and Hum (1988),Documentary|Musical,96328,18161.0,1988
3143,Hell in the Pacific (1968),Drama|War,63056,31681.0,1968
3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,60463,33666.0,1966
3145,Cradle Will Rock (1999),Drama,150216,32274.0,1999
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,205000,10402.0,1999
3147,"Green Mile, The (1999)",Crime|Drama,120689,497.0,1999
3148,"Cider House Rules, The (1999)",Drama,124315,1715.0,1999
3149,Diamonds (1999),Mystery,167423,35118.0,1999
3150,"War Zone, The (1999)",Drama|Thriller,141974,42739.0,1999
3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery,20668,26162.0,1930
3152,"Last Picture Show, The (1971)",Drama,67328,25188.0,1971
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,51337,15515.0,1958
3154,Blood on the Sun (1945),Drama|War,37547,75888.0,1945
3155,Anna and the King (1999),Drama|Romance,166485,1439.0,1999
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,182789,2277.0,1999
3157,Stuart Little (1999),Children|Comedy|Fantasy,164912,10137.0,1999
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,162866,10387.0,1999
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,120910,49948.0,1999
3160,Magnolia (1999),Drama,175880,334.0,1999
3161,Onegin (1999),Drama|Romance,119079,30237.0,1999
3162,Simpatico (1999),Comedy|Drama,174204,50116.0,1999
3163,Topsy-Turvy (1999),Comedy|Drama|Musical,151568,46435.0,1999
3164,"Alley Cats, The (1966)",Drama,64006,94260.0,1966
3165,Boiling Point (1993),Action|Drama,106455,22213.0,1993
3166,Brenda Starr (1989),Adventure,96978,47070.0,1989
3167,Carnal Knowledge (1971),Comedy|Drama,66892,36492.0,1971
3168,Easy Rider (1969),Adventure|Drama,64276,624.0,1969
3169,"Falcon and the Snowman, The (1985)",Drama|Thriller,87231,26578.0,1985
3170,Hi-Yo Silver (1940),Western,32590,415072.0,1940
3171,Room at the Top (1959),Drama,53226,43103.0,1959
3172,Ulysses (Ulisse) (1954),Adventure,47630,43194.0,1954
3173,Any Given Sunday (1999),Drama,146838,9563.0,1999
3174,Man on the Moon (1999),Comedy|Drama,125664,1850.0,1999
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,177789,926.0,1999
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,134119,1213.0,1999
3177,Next Friday (2000),Comedy,195945,10471.0,2000
3178,"Hurricane, The (1999)",Drama,174856,10400.0,1999
3179,Angela's Ashes (1999),Drama,145653,10397.0,1999
3180,Play it to the Bone (1999),Comedy|Drama,196857,20761.0,1999
3181,Titus (1999),Drama,120866,12524.0,1999
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,192335,28216.0,1999
3183,"Third Miracle, The (1999)",Drama,174268,36773.0,1999
3184,Montana (1998),Action|Comedy|Crime|Drama,119699,30814.0,1998
3185,Snow Falling on Cedars (1999),Drama,120834,10219.0,1999
3186,"Girl, Interrupted (1999)",Drama,172493,3558.0,1999
3187,Trans (1998),Drama,169333,104878.0,1998
3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,208261,41276.0,1998
3189,My Dog Skip (1999),Children|Drama,156812,17908.0,1999
3190,Supernova (2000),Adventure|Sci-Fi|Thriller,134983,10384.0,2000
3191,"Quarry, The (1998)",Drama,169156,125317.0,1998
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,169302,48233.0,1998
3193,Creature (1999),Documentary,198385,,1999
3194,"Way We Were, The (1973)",Drama|Romance,70903,10236.0,1973
3195,Tess of the Storm Country (1922),Drama,13662,71067.0,1922
3196,Stalag 17 (1953),Drama|War,46359,632.0,1953
3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,95897,11851.0,1988
3198,Papillon (1973),Crime|Drama,70511,5924.0,1973
3199,Pal Joey (1957),Comedy|Drama|Musical|Romance,50815,33734.0,1957
3200,"Last Detail, The (1973)",Comedy|Drama,70290,14886.0,1973
3201,Five Easy Pieces (1970),Drama,65724,26617.0,1970
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama|Horror,65436,11900.0,1971
3203,Dead Calm (1989),Thriller,97162,10493.0,1989
3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,77269,16241.0,1978
3205,Black Sunday (La maschera del demonio) (1960),Horror,54067,27632.0,1960
3206,Against All Odds (1984),Romance,86859,22160.0,1984
3207,"Snows of Kilimanjaro, The (1952)",Adventure,45162,4460.0,1952
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,107659,9644.0,1993
3209,"Loves of Carmen, The (1948)",Drama,40552,43455.0,1948
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,83929,13342.0,1982
3211,"Cry in the Dark, A (1988)",Drama,94924,35119.0,1988
3212,Born to Win (1971),Drama,66856,21256.0,1971
3213,Batman: Mask of the Phantasm (1993),Animation|Children,106364,14919.0,1993
3214,American Flyers (1985),Drama,88707,14040.0,1985
3215,Voyage of the Damned (1976),Drama,75406,75641.0,1976
3216,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller,66380,17343.0,1971
3217,"Star Is Born, A (1937)",Drama,29606,22692.0,1937
3218,Poison (1991),Drama,102687,47620.0,1991
3219,Pacific Heights (1990),Mystery|Thriller,100318,2990.0,1990
3220,Night Tide (1961),Drama,55230,38775.0,1961
3221,"Draughtsman's Contract, The (1982)",Drama,83851,10831.0,1982
3222,Carmen (1984),Drama,87034,21193.0,1984
3223,"Zed & Two Noughts, A (1985)",Drama,90366,33078.0,1985
3224,Woman in the Dunes (Suna no onna) (1964),Drama,58625,16672.0,1964
3225,Down to You (2000),Comedy|Romance,186975,10472.0,2000
3226,Hellhounds on My Trail (1999),Documentary,197544,123277.0,1999
3227,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)",Comedy|Drama|Thriller,117131,79474.0,1996
3228,Wirey Spindell (2000),Comedy,153866,97805.0,2000
3229,Another Man's Poison (1952),Crime|Drama,44364,53714.0,1952
3230,"Odessa File, The (1974)",Thriller,71935,21489.0,1974
3231,"Saphead, The (1920)",Comedy,11652,51392.0,1920
3232,Seven Chances (1925),Comedy,16332,32600.0,1925
3233,Smashing Time (1967),Comedy,62281,110479.0,1967
3234,Train Ride to Hollywood (1975),Comedy|Fantasy|Musical,78412,299121.0,1975
3235,Where the Buffalo Roam (1980),Comedy,81748,13005.0,1980
3236,Zachariah (1971),Comedy|Musical|Western,68011,65134.0,1971
3237,Kestrel's Eye (Falkens öga) (1998),Documentary,183065,121738.0,1998
3238,Eye of the Beholder (1999),Thriller,120662,18681.0,1999
3239,Isn't She Great? (2000),Comedy,141399,75531.0,2000
3240,"Big Tease, The (1999)",Comedy,156639,20468.0,1999
3241,"Cup, The (Phörpa) (1999)",Comedy,201840,14521.0,1999
3242,Santitos (1999),Comedy,126651,46835.0,1999
3243,Encino Man (1992),Comedy,104187,10406.0,1992
3244,"Goodbye Girl, The (1977)",Comedy|Romance,76095,14741.0,1977
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,58604,32015.0,1964
3246,Malcolm X (1992),Drama,104797,1883.0,1992
3247,Sister Act (1992),Comedy|Crime,105417,2005.0,1992
3248,Sister Act 2: Back in the Habit (1993),Comedy,108147,6279.0,1993
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,104389,11087.0,1992
3250,Alive (1993),Drama,106246,7305.0,1993
3251,Agnes of God (1985),Drama|Mystery,88683,24735.0,1985
3252,Scent of a Woman (1992),Drama,105323,9475.0,1992
3253,Wayne's World (1992),Comedy,105793,8872.0,1992
3254,Wayne's World 2 (1993),Comedy,108525,8873.0,1993
3255,"League of Their Own, A (1992)",Comedy|Drama,104694,11287.0,1992
3256,Patriot Games (1992),Action|Thriller,105112,9869.0,1992
3257,"Bodyguard, The (1992)",Drama|Romance|Thriller,103855,619.0,1992
3258,Death Becomes Her (1992),Comedy|Fantasy,104070,9374.0,1992
3259,Far and Away (1992),Adventure|Drama|Romance,104231,11259.0,1992
3260,Howards End (1992),Drama,104454,8293.0,1992
3261,Singles (1992),Comedy|Drama|Romance,105415,11068.0,1992
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,105665,1923.0,1992
3263,White Men Can't Jump (1992),Comedy|Drama,105812,10158.0,1992
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,103893,10206.0,1992
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,104684,11782.0,1992
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,103905,10086.0,1992
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,104815,9367.0,1992
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,105477,9876.0,1992
3269,Forever Young (1992),Drama|Romance|Sci-Fi,104291,10326.0,1992
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,104040,16562.0,1992
3271,Of Mice and Men (1992),Drama,105046,9609.0,1992
3272,Bad Lieutenant (1992),Crime|Drama,103759,12143.0,1992
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,134084,4234.0,2000
3274,Single White Female (1992),Drama|Thriller,105414,9605.0,1992
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,144117,8374.0,2000
3276,Gun Shy (2000),Comedy,171356,29076.0,2000
3277,Beloved/Friend (a.k.a. Amigo/Amado) (Amic/Amat) (1999),Drama,185154,80471.0,1999
3278,Gendernauts (1999),Documentary,192069,49477.0,1999
3279,Knockout (2000),Action|Drama,143344,121940.0,2000
3280,"Baby, The (1973)",Horror,69754,28156.0,1973
3281,"Brandon Teena Story, The (1998)",Documentary,144801,113096.0,1998
3282,Different for Girls (1996),Comedy,116102,106837.0,1996
3283,Minnie and Moskowitz (1971),Action,67433,24349.0,1971
3284,They Might Be Giants (1971),Comedy|Mystery|Romance,67848,27841.0,1971
3285,"Beach, The (2000)",Adventure|Drama,163978,1907.0,2000
3286,Snow Day (2000),Comedy,184907,15489.0,2000
3287,"Tigger Movie, The (2000)",Animation|Children,220099,15655.0,2000
3288,Cotton Mary (1999),Drama,159373,68546.0,1999
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,209189,36210.0,1999
3290,Soft Toilet Seats (1999),Comedy,171764,279444.0,1999
3291,Trois (2000),Thriller,217107,77908.0,2000
3292,"Big Combo, The (1955)",Film-Noir,47878,22342.0,1955
3293,Conceiving Ada (1997),Drama|Sci-Fi,118882,96484.0,1997
3294,Eaten Alive (1977),Horror,74455,30062.0,1977
3295,Raining Stones (1993),Drama,107920,62463.0,1993
3296,To Sir with Love (1967),Drama,62376,25934.0,1967
3297,With Byrd at the South Pole (1930),Documentary,20594,101383.0,1930
3298,Boiler Room (2000),Crime|Drama|Thriller,181984,14181.0,2000
3299,Hanging Up (2000),Comedy|Drama,162983,10385.0,2000
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,134847,2787.0,2000
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,190138,2069.0,2000
3302,Beautiful People (1999),Comedy,159272,61416.0,1999
3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,221023,79515.0,2000
3304,Blue Collar (1978),Crime|Drama,77248,14839.0,1978
3305,Bluebeard (1944),Film-Noir|Horror,36653,42186.0,1944
3306,"Circus, The (1928)",Comedy,18773,28978.0,1928
3307,City Lights (1931),Comedy|Drama|Romance,21749,901.0,1931
