movieId,title,genres,imdbId,tmdbId
6919,"Hired Hand, The",Western,67204,42522.0
6920,"Cercle Rouge, Le (Red Circle, The)",Crime|Thriller,65531,11657.0
6921,Man of Marble (Czlowiek z Marmuru),Drama,75902,224.0
6923,Sherlock Holmes and the Voice of Terror,Crime|Mystery|War,35318,27117.0
6924,Sherlock Holmes Faces Death,Crime|Mystery,36348,50553.0
6925,Sherlock Holmes in Washington,Crime|Mystery,36349,44383.0
6926,"Solid Gold Cadillac, The",Comedy,49777,78331.0
6927,"Human Stain, The",Drama|Romance|Thriller,308383,10922.0
6928,"Die, Mommie, Die",Comedy,322023,43708.0
6929,Dirt,Comedy|Crime,261652,240177.0
6930,Girlhood,Documentary,368745,51707.0
6931,Mail Order Bride,Comedy,339607,30349.0
6932,Shattered Glass,Crime|Drama,323944,13537.0
6933,Suspended Animation,Thriller,271809,28446.0
6934,"Matrix Revolutions, The",Action|Adventure|Sci-Fi|Thriller|IMAX,242653,605.0
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup)",Documentary,363510,33222.0
6936,Elf,Children|Comedy|Fantasy,319343,10719.0
6937,Anything But Love (a.k.a. Standard Time),Musical|Romance,265803,266741.0
6938,Billabong Odyssey,Documentary,379713,23995.0
6939,Gloomy Sunday (Ein Lied von Liebe und Tod),Drama|Romance,155722,1277.0
6940,In My Skin (Dans ma Peau),Drama,337961,1836.0
6941,Just an American Boy,Documentary,380473,292974.0
6942,Love Actually,Comedy|Drama|Romance,314331,508.0
6943,Love Forbidden (Défense d'aimer),Drama,330247,197563.0
6944,Father of the Bride,Comedy,101862,11846.0
6945,My Architect: A Son's Journey,Documentary,373175,50314.0
6946,Looney Tunes: Back in Action,Action|Animation|Children|Fantasy,318155,10715.0
6947,Master and Commander: The Far Side of the World,Adventure|Drama|War,311113,8619.0
6948,Tupac: Resurrection,Documentary,343121,21525.0
6949,"Big Empty, The",Comedy|Mystery|Sci-Fi,321442,14892.0
6950,"Missing, The",Adventure|Thriller|Western,338188,12146.0
6951,"Cat in the Hat, The",Children|Comedy,312528,10588.0
6952,Gothika,Horror|Thriller,348836,4970.0
6953,21 Grams,Crime|Drama|Mystery|Romance|Thriller,315733,470.0
6954,"Barbarian Invasions, The (Les invasions barbares)",Comedy|Crime|Drama|Mystery|Romance,338135,11042.0
6955,Blindness,Drama|Thriller,169624,
6956,Blue Gate Crossing (Lan se da men),Drama|Romance,333764,44708.0
6957,Bad Santa,Comedy|Crime,307987,10147.0
6958,"Haunted Mansion, The",Children|Comedy|Fantasy|Horror,338094,10756.0
6959,Timeline,Action|Adventure|Sci-Fi,300556,9562.0
6960,Marquis,Drama,97839,36068.0
6961,Damage (Fatale),Drama,104237,11012.0
6962,OT: Our Town,Documentary,334029,279714.0
6963,Devil's Playground,Documentary,293088,30068.0
6964,Dance with a Stranger,Crime|Drama|Thriller,88987,40913.0
6965,Journeys with George,Documentary,312848,158413.0
6966,Darkman,Action|Crime|Fantasy|Sci-Fi|Thriller,99365,9556.0
6967,Dead of Night,Horror|Mystery,37635,13581.0
6968,Death Machine,Action|Sci-Fi,109575,1702.0
6969,"Dernier Combat, Le (Last Battle, The)",Drama|Sci-Fi,85426,19184.0
6970,Desk Set,Comedy|Romance,50307,24203.0
6971,Europa (Zentropa),Drama|Thriller,101829,9065.0
6972,"Watermelon Woman, The",Documentary|Drama,118125,44479.0
6973,Final Analysis,Drama|Romance|Thriller,104265,4823.0
6974,"Freshman, The",Comedy|Crime,99615,10168.0
6975,Funny Games,Drama|Horror|Thriller,119167,10234.0
6976,Tales from the Crypt,Horror,69341,38939.0
6977,New Jack City,Action|Crime|Drama,102526,10952.0
6978,Slacker,Comedy|Drama,102943,14022.0
6979,WarGames,Drama|Sci-Fi|Thriller,86567,860.0
6980,Mr. Hobbs Takes a Vacation,Comedy,56255,41521.0
6981,"Ordet (Word, The)",Drama,48452,48035.0
6982,Forbidden Games (Jeux interdits),Drama|War,43686,5000.0
6983,Jane Eyre,Drama|Romance,36969,22744.0
6984,"Tale of Two Cities, A",Drama,27075,17831.0
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La)",Drama,19254,780.0
6986,Ben-Hur: A Tale of the Christ,Adventure|Drama,16641,31510.0
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das)",Crime|Fantasy|Horror,10323,234.0
6988,Broken Blossoms or The Yellow Man and the Girl,Drama|Romance,9968,899.0
6989,Gorky Park,Crime|Drama|Thriller,85615,8289.0
6990,"Great Train Robbery, The (a.k.a. First Great Train Robbery, The)",Action|Adventure|Comedy|Crime|Drama,79240,11583.0
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes",Adventure|Drama|Romance,87365,11002.0
6992,Guarding Tess,Comedy|Drama,109951,6472.0
6993,Hannah and Her Sisters,Comedy|Drama|Romance,91167,5143.0
6994,"Hard Way, The",Action|Comedy,102004,11384.0
6995,Hercules in New York,Action|Comedy|Fantasy,65832,5227.0
6996,Highlander II: The Quickening,Action|Sci-Fi,102034,8010.0
6997,Hoffa,Crime|Drama,104427,10410.0
6998,House of Cards,Drama,107148,47095.0
6999,Housesitter,Comedy|Romance,104452,10407.0
7000,Hudson Hawk,Action|Adventure|Comedy,102070,9292.0
7001,Invasion of the Body Snatchers,Horror|Mystery|Sci-Fi|Thriller,77745,11850.0
7002,Mindwalk,Drama,100151,48745.0
7003,Kafka,Comedy|Drama|Mystery|Sci-Fi|Thriller,102181,2297.0
7004,Kindergarten Cop,Action|Comedy|Crime|Thriller,99938,951.0
7005,King Ralph,Comedy,102216,10804.0
7006,Knight Moves,Mystery|Thriller,104627,5765.0
7007,"Last Boy Scout, The",Action|Comedy|Crime|Drama|Thriller,102266,9319.0
7008,Last Tango in Paris (Ultimo tango a Parigi),Drama|Romance,70849,1643.0
7009,Lorenzo's Oil,Drama,104756,2007.0
7010,"Lover, The (Amant, L')",Drama|Romance,101316,10995.0
7011,"Bullfighter, The (Matador)",Comedy|Crime|Drama,91495,8047.0
7012,Mr. Destiny,Comedy|Fantasy,100201,2612.0
7013,"Night of the Hunter, The",Drama|Film-Noir|Thriller,48424,3112.0
7014,Nowhere to Run,Action|Romance,107711,10413.0
7015,Only the Lonely,Comedy|Romance,102598,2611.0
7016,Over the Top,Action|Drama,93692,1825.0
7017,Passenger 57,Action|Thriller,105104,10538.0
7018,Presumed Innocent,Crime|Drama|Thriller,100404,11092.0
7019,Project X,Comedy|Drama,93793,18410.0
7020,Proof,Comedy|Drama|Romance,102721,14904.0
7021,Pure Luck,Comedy|Crime,102729,19065.0
7022,Battle Royale (Batoru rowaiaru),Action|Drama|Horror|Thriller,266308,3176.0
7023,"Wedding Banquet, The (Xi yan)",Comedy|Drama|Romance,107156,9261.0
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma)",Drama,73650,5336.0
7025,"Midnight Clear, A",Drama|War,102443,23908.0
7026,Summer School,Comedy,94072,14671.0
7027,Silverado,Action|Western,90022,11509.0
7028,Quick Change,Comedy|Crime,100449,10729.0
7029,Rabid,Horror|Thriller,76590,29437.0
7030,Radio Flyer,Drama,105211,20763.0
7031,"Real McCoy, The",Action|Crime|Drama|Thriller,107927,2047.0
7032,Revenge,Drama|Romance|Thriller,100485,14249.0
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success)",Comedy|Romance,93936,10021.0
7034,Show Me Love (Fucking Åmål),Drama|Romance,150662,11634.0
7035,Streets of Fire,Action|Romance,88194,14746.0
7036,Teen Wolf,Comedy|Fantasy,90142,11824.0
7037,High Heels (Tacones lejanos),Comedy|Drama,103030,8222.0
7038,Things You Can Tell Just by Looking at Her,Drama|Romance,210358,20067.0
7039,Thunderheart,Crime|Mystery|Thriller,105585,12395.0
7040,To Live and Die in L.A.,Action|Crime|Drama|Thriller,90180,9846.0
7041,Trapped in Paradise,Comedy|Crime,111477,23719.0
7042,Betty Blue (37°2 le matin),Drama|Romance,90563,11986.0
7043,Vivre sa vie: Film en douze tableaux (My Life to Live),Drama,56663,1626.0
7044,Wild at Heart,Crime|Drama|Mystery|Romance|Thriller,100935,483.0
7045,"Witches, The",Children|Fantasy,100944,10166.0
7046,"Witches of Eastwick, The",Comedy|Fantasy|Horror|Thriller,94332,6069.0
7047,Year of the Dragon,Action|Crime|Drama,90350,11018.0
7048,Nothing to Lose,Action|Adventure|Comedy|Crime,119807,11676.0
7049,Flying Down to Rio,Comedy|Musical|Romance,24025,28293.0
7050,Follow the Fleet,Comedy|Musical|Romance,27630,28292.0
7051,"What's New, Pussycat",Comedy,59903,3681.0
7052,Mary of Scotland,Drama,27948,43875.0
7053,Roberta,Comedy|Musical|Romance,26942,31798.0
7054,Little Women,Drama,41594,43436.0
7055,Swing Time,Comedy|Musical|Romance,28333,20325.0
7056,"Public Enemy, The",Action|Crime|Drama,22286,17687.0
7057,"Midsummer Night's Dream, A",Comedy|Fantasy|Romance,26714,19075.0
7058,Life with Father,Comedy,39566,41465.0
7059,National Velvet,Children|Drama,37120,17641.0
7060,Jesus Christ Superstar,Drama|Musical,70239,12545.0
7061,Dark Victory,Drama|Romance,31210,27972.0
7062,Birdman of Alcatraz,Drama,55798,898.0
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)",Adventure|Drama,68182,2000.0
7064,Beauty and the Beast (La belle et la bête),Drama|Fantasy,38348,648.0
7065,"Birth of a Nation, The",Drama|War,4972,618.0
7066,"Blue Kite, The (Lan feng zheng)",Drama,107358,44162.0
7067,Juliet of the Spirits (Giulietta degli spiriti),Comedy|Drama|Fantasy|Romance,59229,19120.0
7068,Last Year at Marienbad (L'Année dernière à Marienbad),Drama|Mystery|Romance,54632,4024.0
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The)",Drama,67372,11316.0
7070,Red River,Action|Adventure|Western,40724,3089.0
7071,"Woman Under the Influence, A",Drama,72417,29845.0
7072,Stagecoach,Action|Drama|Romance|Western,31971,995.0
7073,"Shot in the Dark, A",Comedy|Crime|Mystery,58586,1594.0
7074,"Navigator, The",Comedy,15163,32318.0
7075,"Court Jester, The",Adventure|Comedy|Musical,49096,11839.0
7076,Bullitt,Action|Crime|Drama|Thriller,62765,916.0
7077,Way Down East,Drama|Romance,11841,31509.0
7078,Jezebel,Drama,30287,1976.0
7079,"Hunchback of Notre Dame, The",Drama,31455,31685.0
7080,42nd Street,Drama|Musical|Romance,24034,3062.0
7081,I'm No Angel,Comedy,24166,34456.0
7082,That Touch of Mink,Comedy|Romance,56575,12708.0
7083,Sweet Dreams,Drama,90110,42045.0
7084,"Play It Again, Sam",Comedy|Romance,69097,11610.0
7085,Send Me No Flowers,Comedy|Romance,58571,4939.0
7086,Pygmalion,Comedy|Drama,30637,25016.0
7087,"Passage to India, A",Adventure|Drama,87892,15927.0
7088,Black Orpheus (Orfeu Negro),Drama|Romance,53146,40423.0
7089,Amarcord,Comedy|Drama,71129,7857.0
7090,Hero (Ying xiong),Action|Adventure|Drama,299977,79.0
7091,Horse Feathers,Comedy,23027,13912.0
7092,Anna Karenina,Drama|Romance,26071,70881.0
7093,"Front Page, The",Comedy,71524,987.0
7094,Attraction,Drama|Romance|Thriller,238627,65869.0
7095,Looking for Mr. Goodbar,Drama,76327,37749.0
7096,Rivers and Tides,Documentary,307385,30140.0
7097,"Girl From Paris, A (hirondelle a fait le printemps, Une)",Comedy|Drama,240149,33302.0
7098,Seven Days to Noon,Drama|Thriller,42949,46932.0
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika),Adventure|Animation|Drama|Fantasy|Sci-Fi,87544,81.0
7100,CrissCross,Drama,104027,70423.0
7101,Doc Hollywood,Comedy|Romance,101745,11821.0
7102,Dragnet,Comedy|Crime|Drama,92925,10023.0
7103,Madhouse,Comedy,100087,51036.0
7104,1941,Comedy|War,78723,11519.0
7105,"Shot at Glory, A",Drama,193854,72087.0
7106,Black and White in Color (Noirs et blancs en couleur),Drama|War,74972,42238.0
7107,Foul Play,Comedy|Thriller,77578,15659.0
7108,Crime Story (Zhong an zu),Action|Crime|Drama,108656,18857.0
7109,Beyond the Clouds (Al di là delle nuvole),Drama|Romance,114086,33517.0
7110,Blind Beast (Môjuu),Drama|Thriller,140384,27425.0
7111,Ryan's Daughter,Drama|Romance,66319,38953.0
7112,Accident,Crime|Drama,61328,74544.0
7113,Cabeza de Vaca,Action|Adventure,101529,41785.0
7114,"Collector, The",Drama|Horror|Thriller,59043,42740.0
7115,Deep Red (Profondo rosso),Horror|Mystery|Thriller,73582,20126.0
7116,Diabolique (Les diaboliques),Horror|Mystery|Thriller,46911,827.0
7117,Leprechaun,Comedy|Horror,107387,11811.0
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa),Animation|Drama|Sci-Fi|War,93207,20043.0
7119,Crazy People,Comedy,99316,16814.0
7120,DarkWolf,Horror,326820,4368.0
7121,Adam's Rib,Comedy|Romance,41090,25431.0
7122,King of Hearts,Comedy|Drama|War,60908,17685.0
7123,Naked Lunch,Drama|Fantasy|Mystery|Sci-Fi,102511,2742.0
7124,Grass,Documentary,214730,22010.0
7125,Spring Forward,Drama,156096,51145.0
7126,"Killing of a Chinese Bookie, The",Comedy|Crime|Drama|Film-Noir|Musical,74749,32040.0
7127,Run,Action|Drama|Thriller,102818,48129.0
7128,Things to Come,Sci-Fi,28358,3596.0
7129,Queen of Hearts,Comedy|Drama|Romance,98153,120637.0
7130,Darling,Drama,59084,24134.0
7131,"Summer Place, A",Drama,53320,18904.0
7132,"Night at the Opera, A",Comedy|Musical|Romance,26778,37719.0
7133,Metalstorm: The Destruction of Jared-Syn,Action|Adventure|Sci-Fi,85935,47364.0
7134,"Element of Crime, The (Forbrydelsens Element)",Drama|Thriller,87280,9063.0
7135,Shoot the Piano Player (Tirez sur le pianiste),Crime|Drama|Romance|Thriller,54389,1818.0
7136,Stolen Kisses (Baisers volés),Comedy|Drama|Romance,62695,255.0
7137,"Cooler, The",Comedy|Drama|Romance,318374,10744.0
7138,"Bonaerense, El",Action|Drama,315850,83505.0
7139,In America,Drama|Romance,298845,10511.0
7140,"Legend of Leigh Bowery, The",Documentary,354696,180399.0
7141,My Flesh and Blood,Documentary,342804,22289.0
7142,Honey,Drama|Romance,322589,10028.0
7143,"Last Samurai, The",Action|Adventure|Drama|War,325710,616.0
7144,Forget Baghdad: Jews and Arabs - The Iraqi Connection,Documentary,329094,288953.0
7145,Prisoner of Paradise,Documentary,348862,
7146,What Alice Found,Crime|Drama,343172,96393.0
7147,Big Fish,Drama|Fantasy|Romance,319061,587.0
7148,Love Don't Cost a Thing,Drama|Romance,337592,21542.0
7149,Something's Gotta Give,Comedy|Drama|Romance,337741,6964.0
7150,Stuck on You,Comedy,338466,1792.0
7151,Girl with a Pearl Earring,Drama|Romance,335119,3635.0
7152,"Statement, The",Drama|Thriller,340376,41488.0
7153,"Lord of the Rings: The Return of the King, The",Action|Adventure|Drama|Fantasy,167260,122.0
7154,Mona Lisa Smile,Drama|Romance,304415,11820.0
7155,Calendar Girls,Comedy,337909,8696.0
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",Documentary|War,317910,12698.0
7157,"Hebrew Hammer, The",Comedy,317640,19187.0
7158,House of Sand and Fog,Drama,315983,11093.0
7159,Two Men Went to War,Comedy|War,304857,47952.0
7160,Monster,Crime|Drama,340855,504.0
7161,Cheaper by the Dozen,Children|Comedy,349205,11007.0
7162,Cold Mountain,Drama|Romance|War,159365,2289.0
7163,Paycheck,Action|Sci-Fi|Thriller,338337,9620.0
7164,Peter Pan,Action|Adventure|Children|Fantasy,316396,10601.0
7165,"Company, The",Drama|Musical,335013,52036.0
7166,"Young Black Stallion, The",Adventure|Children|Drama,318850,42418.0
7167,Japanese Story,Drama,304229,13433.0
7168,Secret Things (Choses secrètes),Drama,287963,35712.0
7169,Chasing Liberty,Comedy|Romance,360139,14844.0
7170,My Baby's Daddy,Comedy,332712,26710.0
7171,Aileen: Life and Death of a Serial Killer,Documentary,364930,37088.0
7172,Distant (Uzak),Drama,346094,31026.0
7173,Along Came Polly,Comedy|Romance,343135,5966.0
7174,Teacher's Pet,Animation|Children,350194,24034.0
7175,Torque,Action|Crime,329691,10718.0
7176,Crimson Gold (Talaye sorgh),Drama,371280,40427.0
7177,Osama,Drama,368913,14757.0
7178,"Great Gatsby, The",Drama,71577,11034.0
7179,Wuthering Heights,Drama|Romance,104181,25095.0
7180,Odds Against Tomorrow,Crime|Drama|Thriller,53133,26983.0
7181,Ship of Fools,Drama,59712,30080.0
7182,Lord Love a Duck,Comedy,60636,52867.0
7183,There's a Girl in My Soup,Comedy,66449,42599.0
7184,This Property is Condemned,Drama|Romance,61089,65012.0
7185,Real Men,Comedy|Sci-Fi,93828,44801.0
7186,Once Upon a Crime...,Comedy|Mystery,101625,27465.0
7187,Beyond Therapy,Comedy,92646,83726.0
7188,Buster,Comedy|Crime,94819,24782.0
7189,"Car 54, Where Are You?",Comedy,109376,31395.0
7190,Jane Eyre,Drama,65911,131313.0
7191,Blame It on the Bellboy,Comedy,103827,34151.0
7192,Only the Strong,Action,107750,15797.0
7193,"Adventures of Ford Fairlane, The",Action|Comedy,98987,9548.0
7194,Bonjour tristesse,Drama,51429,1937.0
7195,"Enforcer, The",Crime|Drama|Film-Noir,43503,26712.0
7196,"Men, The",Drama,42727,1882.0
7197,Ransom (a.k.a. The Terrorists),Crime|Thriller,73796,70627.0
7198,"Pick-up Artist, The",Comedy|Romance,93737,17258.0
7199,Melvin Goes to Dinner,Comedy|Drama,323633,34681.0
7200,"Court-Martial of Billy Mitchell, The",Drama|War,47956,118910.0
7201,Crime Spree,Comedy|Crime,310924,6277.0
7202,Beyond Re-Animator,Horror,222812,11429.0
7203,Final Cut,Drama,162958,47072.0
7204,Hells Angels on Wheels,Drama,61758,33642.0
7205,"Wind and the Lion, The",Adventure,73906,14815.0
7206,Mon Oncle (My Uncle),Comedy,50706,427.0
7207,Where the Boys Are,Comedy,54469,43049.0
7208,Dr. Jekyll and Mr. Hyde,Drama|Horror,33553,3022.0
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les)",Comedy,46487,778.0
7210,My Darling Clementine,Western,38762,3088.0
7211,People Will Talk,Comedy|Romance,43915,23152.0
7212,I Was a Male War Bride,Comedy|Romance,41498,23567.0
7213,Divorce American Style,Comedy,61581,102057.0
7214,Kiss Them for Me,Comedy|Romance|War,50599,52367.0
7215,To Have and Have Not,Adventure|Drama|Romance|Thriller|War,37382,22584.0
7216,High Sierra,Crime|Drama|Film-Noir|Thriller,33717,27725.0
7217,Dark Passage,Crime|Drama|Film-Noir|Romance|Thriller,39302,16227.0
7218,"Ox-Bow Incident, The",Drama|Western,36244,980.0
7219,They Drive by Night,Drama,33149,16933.0
7220,Micki + Maude,Comedy,87718,42094.0
7221,Platinum Blonde,Comedy|Romance,22268,26884.0
7222,Reefer Madness (a.k.a. Tell Your Children),Comedy|Drama,28346,37833.0
7223,D.O.A.,Drama|Film-Noir|Mystery,42369,18995.0
7224,"Boy with Green Hair, The",Children|Drama,40185,43759.0
7225,Pumping Iron,Documentary,76578,5205.0
7226,No Good Deed (a.k.a. The House on Turk Street),Crime|Drama|Thriller,292610,2017.0
7227,"Trouble with Angels, The",Comedy,61122,38606.0
7228,Cool World,Animation|Comedy|Fantasy,104009,14239.0
7229,Money for Nothing,Comedy|Crime,107594,55448.0
7230,"Silencers, The",Action|Comedy,60980,21779.0
7231,"Where Angels Go, Trouble Follows",Comedy,63800,71189.0
7232,Heat and Dust,Drama,84058,67794.0
7233,My Letter to George (Mesmerized),Drama,91513,73515.0
7234,"Strada, La",Drama,47528,405.0
7235,Ichi the Killer (Koroshiya 1),Action|Comedy|Crime|Drama|Horror|Thriller,296042,9696.0
7236,"Boy and His Dog, A",Sci-Fi,72730,4917.0
7237,"Last Tycoon, The",Drama|Romance,74777,37774.0
7238,Ashes and Diamonds (Popiól i diament),Drama|War,52080,5055.0
7239,Marooned,Drama|Sci-Fi,64639,40140.0
7240,King David,Action|Drama|War,89420,42040.0
7241,Kanal,Drama|War,50585,29933.0
7242,Cat Chaser,Action|Thriller,97028,35888.0
7243,Intolerance: Love's Struggle Throughout the Ages,Drama,6864,3059.0
7244,"Beast of Yucca Flats, The",Horror|Sci-Fi,54673,22727.0
7245,Tormented,Horror|Thriller,54393,28586.0
7246,"Violent Years, The",Drama,49922,56157.0
7247,Chitty Chitty Bang Bang,Adventure|Children|Comedy|Fantasy|Musical,62803,11708.0
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The)",Action|Adventure|Drama|War,290879,27329.0
7249,Plaza Suite,Comedy,67589,42514.0
7250,"Out of Towners, The",Comedy,66193,20444.0
7251,Where the Day Takes You,Drama,105810,17736.0
7252,"Three Stooges in Orbit, The",Comedy|Sci-Fi,56580,114046.0
7253,It,Comedy|Romance,18033,82283.0
7254,The Butterfly Effect,Drama|Sci-Fi|Thriller,289879,1954.0
7255,Win a Date with Tad Hamilton!,Comedy|Romance,335559,13476.0
7256,Touching the Void,Adventure|Documentary,379557,11194.0
7257,"Big Bounce, The",Comedy|Crime|Thriller,315824,12634.0
7258,"Perfect Score, The",Comedy|Crime,314498,13505.0
7259,You Got Served,Drama|Musical,365957,14114.0
7260,Latter Days,Comedy|Drama|Romance,345551,15708.0
7261,Barbershop 2: Back in Business,Comedy,337579,21301.0
7262,Catch That Kid,Action|Adventure|Children|Comedy|Crime,337917,20483.0
7263,Miracle,Drama,349825,14292.0
7264,An Amazing Couple,Comedy|Romance,234940,44539.0
7265,"Dreamers, The",Drama,309987,1278.0
7266,"Lost Skeleton of Cadavra, The",Comedy|Horror|Sci-Fi,307109,18841.0
7267,Who's the Man?,Comedy,108560,25925.0
7268,Love at Large,Romance|Thriller,100065,32035.0
7269,Hangin' with the Homeboys,Comedy|Drama,101998,74395.0
7270,Sleep with Me,Comedy|Drama|Romance,111218,19361.0
7271,Just Between Friends,Drama,91310,81824.0
7272,Super Fly (Superfly),Action|Crime|Drama,69332,21968.0
7273,"Piece of the Action, A",Crime|Drama,76543,29493.0
7274,Let's Do It Again,Comedy,73282,29473.0
7275,Uptown Saturday Night,Comedy,72351,29464.0
7276,Hell's Kitchen,Drama,129136,37900.0
7277,"Innocent, The",Drama,106185,91390.0
7278,Daddy and Them,Comedy|Drama,166158,33557.0
7279,"Wilby Conspiracy, The",Thriller,73901,7008.0
7280,Blacula,Horror,68284,30566.0
7281,"Scream, Blacula, Scream!",Horror,70656,42466.0
7282,"Hip Hop Witch, Da",Comedy|Horror|Thriller,245943,76176.0
7283,Swing Shift,Drama,88213,18446.0
7284,Trespass,Action|Crime|Thriller,105636,22004.0
7285,Thirteen,Drama,328538,11023.0
7286,Simple Men,Comedy|Drama,105411,47802.0
7287,"Sailor Who Fell from Grace with the Sea, The",Drama,75161,92298.0
7288,Foolish Wives,Drama,13140,35227.0
7289,"Silent Night, Bloody Night",Horror,70694,29852.0
7290,"Sin of Harold Diddlebock, The",Comedy,39825,23001.0
7291,Pontiac Moon,Drama,110867,51049.0
7292,Best Defense,Comedy|War,86955,11221.0
7293,50 First Dates,Comedy|Romance,343660,1824.0
7294,Welcome to Mooseport,Comedy,361925,16784.0
7295,After the Life,Crime|Drama,233230,44674.0
7296,Face,Comedy,293146,292090.0
7297,Kitchen Stories (Salmer fra kjøkkenet),Comedy|Drama,323872,11083.0
7298,"Code, The (Mentale, La)",Action|Crime|Thriller,304391,54045.0
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran),Drama,329388,337.0
7300,Vanishing Point,Action|Drama,67927,11951.0
7301,Diary of a Country Priest (Journal d'un curé de campagne),Drama,42619,43376.0
7302,"Thief of Bagdad, The",Action|Adventure|Fantasy,15400,28963.0
7303,"Diary of Anne Frank, The",Drama|War,52738,2576.0
7304,Allegro non troppo,Animation|Comedy|Fantasy|Musical,74121,22561.0
7305,Black Widow,Crime|Drama|Mystery|Thriller,90738,19345.0
7306,"Herod's Law (Ley de Herodes, La)",Comedy|Crime|Mystery,221344,14430.0
7307,Flesh & Blood,Action|Adventure|Drama|War,89153,12775.0
7308,King Solomon's Mines,Adventure|Comedy,89421,9838.0
7309,"Black Pirate, The",Action|Adventure,16654,50075.0
7310,Raw Deal,Action,91828,2099.0
7311,"Goodbye, Mr. Chips",Drama|Romance,31385,42852.0
7312,"Follow Me, Boys!",Comedy|Drama,60420,40454.0
7313,Fire Birds,Action|Adventure,99575,6470.0
7314,Robot Stories,Drama|Sci-Fi,301777,20032.0
7315,Against the Ropes,Comedy|Drama,312329,8842.0
7316,Confessions of a Teenage Drama Queen,Comedy,361467,11132.0
7317,EuroTrip,Adventure|Comedy,356150,9352.0
7318,"Passion of the Christ, The",Drama,335345,615.0
7319,Club Dread,Comedy|Horror,331953,11217.0
7320,Dirty Dancing: Havana Nights,Romance,338096,10677.0
7321,Twisted,Thriller,315297,13572.0
7322,Alila,Drama,349079,30735.0
7323,"Good bye, Lenin!",Comedy|Drama,301357,338.0
7324,Hidalgo,Adventure|Drama,317648,2023.0
7325,Starsky & Hutch,Action|Comedy|Crime|Thriller,335438,9384.0
7326,"Reckoning, The",Crime|Drama,258816,25935.0
7327,Persona,Drama,60827,797.0
7328,"Passion of Anna, The (Passion, En)",Drama,64793,42602.0
7329,Walk on the Wild Side,Drama,56671,60792.0
7330,Tokyo Joe,Drama|Thriller,41967,70113.0
7331,"Serpent's Egg, The (Schlangenei, Das)",Drama|Thriller,76686,47474.0
7332,Fire Down Below,Adventure|Drama,50397,56188.0
7333,"Corbeau, Le (Raven, The)",Crime|Drama|Thriller,35753,29084.0
7334,"Front, The",Comedy|Drama,74554,1723.0
7335,Pickup on South Street,Film-Noir,46187,25955.0
7336,"Damned, The (La Caduta degli dei)",Drama|War,64118,41876.0
7337,American Gun,Drama,270197,62190.0
7338,Richard III,Drama|War,49674,43323.0
7339,Quartet,Drama|Romance,82964,67022.0
7340,Just One of the Guys,Comedy,89393,24548.0
7341,The Chase,Crime|Drama|Thriller,60232,31602.0
7342,"Kiss, The",Horror,95454,57744.0
7343,Wisconsin Death Trip,Documentary,210389,37044.0
7344,"Wrong Arm of the Law, The",Comedy|Crime,56704,42989.0
7345,Agent Cody Banks 2: Destination London,Action|Adventure|Children|Comedy,358349,17047.0
7346,"Girl Next Door, The",Comedy|Romance,265208,10591.0
7347,Secret Window,Mystery|Thriller,363988,1586.0
7348,Spartan,Thriller,360009,11169.0
7349,Broken Wings (Knafayim Shvurot),Drama,317842,49689.0
7350,Games People Play: New York,Comedy|Documentary|Drama,371683,266687.0
7351,How to Draw a Bunny,Documentary,303348,66660.0
7352,Wilbur Wants to Kill Himself,Comedy|Drama|Romance,329767,156.0
7353,Clifford,Comedy,109447,2778.0
7354,Mad Dog and Glory,Comedy|Drama|Romance,107473,10433.0
7355,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows),Adventure|Animation|Comedy,118172,47168.0
7356,Night Crossing,Drama,82810,58995.0
7357,Peyton Place,Drama|Romance,50839,43236.0
7358,Searching for Debra Winger,Documentary,318049,142168.0
7359,Walk Like a Man,Comedy,94288,40752.0
7360,Dawn of the Dead,Action|Drama|Horror|Thriller,363547,924.0
7361,Eternal Sunshine of the Spotless Mind,Drama|Romance|Sci-Fi,338013,38.0
7362,Taking Lives,Crime|Drama|Thriller,364045,11081.0
7363,"Child I Never Was, The (Leben lang kurze Hosen Tragen, Ein)",Crime|Drama,355683,4377.0
7364,Intermission,Comedy|Crime|Drama,332658,16941.0
7365,Noi the Albino (Nói albinói),Drama,351461,1720.0
7366,Jersey Girl,Comedy|Drama|Romance,300051,9541.0
7367,"Ladykillers, The",Comedy|Crime,335245,5516.0
