movieId,title,genres,imdbId,tmdbId,rating
892,Twelfth Night,Comedy|Drama|Romance,117991,44705.0,6.908
893,Mother Night,Drama,117093,20318.0,6.7
894,Liebelei,Romance,24252,43596.0,7.0
895,Venice/Venice,Drama,105729,79782.0,7.0
896,Wild Reeds (Les roseaux sauvages),Drama,111019,26933.0,7.112
897,For Whom the Bell Tolls,Adventure|Drama|Romance|War,35896,27854.0,6.539
898,"Philadelphia Story, The",Comedy|Drama|Romance,32904,981.0,7.618
899,Singin' in the Rain,Comedy|Musical|Romance,45152,872.0,8.16
900,"American in Paris, An",Musical|Romance,43278,2769.0,7.039
901,Funny Face,Comedy|Musical,50419,13320.0,6.971
902,Breakfast at Tiffany's,Drama|Romance,54698,164.0,7.669
903,Vertigo,Drama|Mystery|Romance|Thriller,52357,426.0,8.168
904,Rear Window,Mystery|Thriller,47396,567.0,8.351
905,It Happened One Night,Comedy|Romance,25316,3078.0,7.831
906,Gaslight,Drama|Thriller,36855,13528.0,7.481
907,"Gay Divorcee, The",Comedy|Musical|Romance,25164,28288.0,6.9
908,North by Northwest,Action|Adventure|Mystery|Romance|Thriller,53125,213.0,7.985
909,"Apartment, The",Comedy|Drama|Romance,53604,284.0,8.205
910,Some Like It Hot,Comedy|Crime,53291,239.0,8.1
911,Charade,Comedy|Crime|Mystery|Romance|Thriller,56923,4808.0,7.687
912,Casablanca,Drama|Romance,34583,289.0,8.16
913,"Maltese Falcon, The",Film-Noir|Mystery,33870,963.0,7.72
914,My Fair Lady,Comedy|Drama|Musical|Romance,58385,11113.0,7.517
915,Sabrina,Comedy|Romance,47437,6620.0,7.519
916,Roman Holiday,Comedy|Drama|Romance,46250,804.0,7.885
917,"Little Princess, The",Children|Drama,31580,26531.0,6.7
918,Meet Me in St. Louis,Musical,37059,909.0,7.018
919,"Wizard of Oz, The",Adventure|Children|Fantasy|Musical,32138,630.0,7.585
920,Gone with the Wind,Drama|Romance|War,31381,770.0,7.955
921,My Favorite Year,Comedy,84370,31044.0,6.781
922,Sunset Blvd. (a.k.a. Sunset Boulevard),Drama|Film-Noir|Romance,43014,599.0,8.312
923,Citizen Kane,Drama|Mystery,33467,15.0,8.009
924,2001: A Space Odyssey,Adventure|Drama|Sci-Fi,62622,62.0,8.078
925,Golden Earrings,Adventure|Romance|War,39428,121357.0,5.8
926,All About Eve,Drama,42192,705.0,8.1
927,"Women, The",Comedy,32143,22490.0,7.066
928,Rebecca,Drama|Mystery|Romance|Thriller,32976,223.0,7.922
929,Foreign Correspondent,Drama|Film-Noir|Mystery|Thriller,32484,25670.0,6.978
930,Notorious,Film-Noir|Romance|Thriller,38787,303.0,7.756
931,Spellbound,Mystery|Romance|Thriller,38109,4174.0,7.416
932,"Affair to Remember, An",Drama|Romance,50105,8356.0,7.4
933,To Catch a Thief,Crime|Mystery|Romance|Thriller,48728,381.0,7.3
934,Father of the Bride,Comedy,42451,20758.0,6.972
935,"Band Wagon, The",Comedy|Musical,45537,29376.0,7.119
936,Ninotchka,Comedy|Romance,31725,1859.0,7.497
937,Love in the Afternoon,Comedy|Romance,50658,18299.0,7.0
938,Gigi,Musical,51658,17281.0,6.241
939,"Reluctant Debutante, The",Comedy|Drama,52126,64382.0,6.7
940,"Adventures of Robin Hood, The",Action|Adventure|Romance,29843,10907.0,7.45
941,"Mark of Zorro, The",Adventure,32762,32093.0,7.039
942,Laura,Crime|Film-Noir|Mystery,37008,1939.0,7.628
943,"Ghost and Mrs. Muir, The",Drama|Fantasy|Romance,39420,22292.0,7.542
944,Lost Horizon,Drama,29162,3598.0,7.025
945,Top Hat,Comedy|Musical|Romance,27125,3080.0,7.3
946,To Be or Not to Be,Comedy|Drama|War,35446,198.0,7.849
947,My Man Godfrey,Comedy|Romance,28010,13562.0,7.565
948,Giant,Drama|Romance|Western,49261,1712.0,7.609
949,East of Eden,Drama,48028,220.0,7.566
950,"Thin Man, The",Comedy|Crime,25878,3529.0,7.513
951,His Girl Friday,Comedy|Romance,32599,3085.0,7.409
952,Around the World in 80 Days,Adventure|Comedy,48960,2897.0,6.636
953,It's a Wonderful Life,Drama|Fantasy|Romance,38650,1585.0,8.272
954,Mr. Smith Goes to Washington,Drama,31679,3083.0,7.885
955,Bringing Up Baby,Comedy|Romance,29947,900.0,7.538
956,Penny Serenade,Drama|Romance,34012,43795.0,6.541
957,"Scarlet Letter, The",Drama,17350,85638.0,7.2
958,Lady of Burlesque,Comedy|Mystery,36094,50001.0,5.3
959,Of Human Bondage,Drama,25586,43905.0,6.44
960,Angel on My Shoulder,Crime|Drama,38300,22688.0,6.333
961,Little Lord Fauntleroy,Drama,27893,23114.0,7.0
962,They Made Me a Criminal (I Became a Criminal) (They Made Me a Fugitive),Crime|Drama,32022,26378.0,6.3
963,"Inspector General, The",Musical,41509,40206.0,6.388
964,Angel and the Badman,Romance|Western,39152,22356.0,6.5
965,"39 Steps, The",Drama|Mystery|Thriller,26029,260.0,7.358
966,"Walk in the Sun, A",War,38235,43488.0,5.7
967,"Outlaw, The",Western,36241,22613.0,5.484
968,Night of the Living Dead,Horror|Sci-Fi|Thriller,63350,10331.0,7.6
969,"African Queen, The",Adventure|Comedy|Romance|War,43265,488.0,7.351
970,Beat the Devil,Adventure|Comedy|Crime|Drama|Romance,46414,22733.0,6.2
971,Cat on a Hot Tin Roof,Drama,51459,261.0,7.644
972,"Last Time I Saw Paris, The",Drama,47162,57575.0,6.0
973,Meet John Doe,Comedy|Drama,33891,32574.0,7.316
974,Algiers,Drama|Romance,29855,22657.0,6.394
975,Something to Sing About,Comedy|Musical,29588,76464.0,6.4
976,"Farewell to Arms, A",Romance|War,22879,22649.0,6.19
977,Moonlight Murder,Mystery,27980,176841.0,5.0
979,Nothing Personal,Drama|War,114007,125587.0,4.5
980,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie)",Action,93229,39448.0,7.1
981,Dangerous Ground,Drama,118927,52855.0,4.4
982,Picnic,Drama,48491,39940.0,6.29
983,Madagascar Skin,Romance,113730,172868.0,5.5
984,"Pompatus of Love, The",Comedy|Drama,117357,85328.0,4.1
985,Small Wonders,Documentary,117669,124632.0,7.4
986,Fly Away Home,Adventure|Children,116329,11076.0,6.9
987,Bliss,Drama|Romance,118742,63945.0,5.5
988,Grace of My Heart,Comedy|Drama,116442,58985.0,6.2
989,Brother of Sleep (Schlafes Bruder),Drama,114354,890.0,6.7
990,Maximum Risk,Action|Adventure|Thriller,117011,10861.0,5.757
991,Michael Collins,Drama,117039,1770.0,6.9
992,"Rich Man's Wife, The",Thriller,117473,44465.0,5.4
993,Infinity,Drama,116635,2033.0,6.2
994,Big Night,Comedy|Drama,115678,18203.0,6.9
996,Last Man Standing,Action|Crime|Drama|Thriller,116830,9333.0,6.318
997,Caught,Drama|Thriller,115847,47260.0,5.8
998,Set It Off,Action|Crime,117603,9400.0,7.182
999,2 Days in the Valley,Crime|Film-Noir,115438,9401.0,6.165
1000,Curdled,Crime,115994,12241.0,5.861
1001,"Associate, The (Associé, L')",Comedy,83587,25739.0,6.5
1002,Ed's Next Move,Comedy|Romance,116167,161806.0,4.0
1003,Extreme Measures,Drama|Thriller,116259,11306.0,6.0
1004,"Glimmer Man, The",Action|Thriller,116421,9625.0,5.4
1005,D3: The Mighty Ducks,Children|Comedy,116000,10680.0,5.9
1006,"Chamber, The",Drama,115862,6346.0,5.996
1007,"Apple Dumpling Gang, The",Children|Comedy|Western,72653,18660.0,6.6
1008,"Davy Crockett, King of the Wild Frontier",Adventure|Western,47977,35115.0,6.4
1009,Escape to Witch Mountain,Adventure|Children|Fantasy,72951,14821.0,6.4
1010,"Love Bug, The",Children|Comedy,64603,14136.0,6.533
1011,Herbie Rides Again,Adventure|Children|Comedy,71607,10869.0,6.108
1012,Old Yeller,Children|Drama,50798,22660.0,6.9
1013,"Parent Trap, The",Children|Comedy|Romance,55277,19186.0,6.983
1014,Pollyanna,Children|Comedy|Drama,54195,31102.0,7.0
1015,Homeward Bound: The Incredible Journey,Adventure|Children|Drama,107131,6878.0,6.961
1016,"Shaggy Dog, The",Children|Comedy,53271,15944.0,6.0
1017,Swiss Family Robinson,Adventure|Children,54357,18444.0,6.9
1018,That Darn Cat!,Children|Comedy|Mystery,59793,20723.0,6.5
1019,"20,000 Leagues Under the Sea",Adventure|Drama|Sci-Fi,46672,173.0,7.04
1020,Cool Runnings,Comedy,106611,864.0,6.994
1021,Angels in the Outfield,Children|Comedy,109127,24795.0,5.916
1022,Cinderella,Animation|Children|Fantasy|Musical|Romance,42332,11224.0,7.042
1023,Winnie the Pooh and the Blustery Day,Animation|Children|Musical,63819,81310.0,7.266
1024,"Three Caballeros, The",Animation|Children|Musical,38166,15947.0,6.305
1025,"Sword in the Stone, The",Animation|Children|Fantasy|Musical,57546,9078.0,7.255
1026,So Dear to My Heart,Children|Drama,41890,29682.0,6.5
1027,Robin Hood: Prince of Thieves,Adventure|Drama,102798,8367.0,6.854
1028,Mary Poppins,Children|Comedy|Fantasy|Musical,58331,433.0,7.579
1029,Dumbo,Animation|Children|Drama|Musical,33563,11360.0,7.003
1030,Pete's Dragon,Adventure|Animation|Children|Musical,76538,11114.0,6.326
1031,Bedknobs and Broomsticks,Adventure|Children|Musical,66817,12335.0,7.0
1032,Alice in Wonderland,Adventure|Animation|Children|Fantasy|Musical,43274,12092.0,7.192
1033,"Fox and the Hound, The",Animation|Children|Drama,82406,10948.0,7.142
1034,Freeway,Comedy|Crime|Drama|Thriller,116361,11229.0,6.5
1035,"Sound of Music, The",Musical|Romance,59742,15121.0,7.723
1036,Die Hard,Action|Crime|Thriller,95016,562.0,7.786
1037,"Lawnmower Man, The",Action|Horror|Sci-Fi|Thriller,104692,10163.0,5.6
1038,Unhook the Stars,Drama,118044,48862.0,6.0
1039,Synthetic Pleasures,Documentary,114597,117036.0,5.0
1040,"Secret Agent, The",Drama,117582,47199.0,5.485
1041,Secrets & Lies,Drama,117589,11159.0,7.6
1042,That Thing You Do!,Comedy|Drama,117887,9591.0,6.872
1043,To Gillian on Her 37th Birthday,Drama|Romance,117924,30500.0,5.462
1044,Surviving Picasso,Drama,117791,41843.0,5.8
1045,Love Is All There Is,Comedy|Drama,116928,55058.0,5.6
1046,Beautiful Thing,Drama|Romance,115640,10938.0,7.324
1047,"Long Kiss Goodnight, The",Action|Drama|Thriller,116908,11412.0,6.625
1049,"Ghost and the Darkness, The",Action|Adventure,116409,10586.0,6.749
1050,Looking for Richard,Documentary|Drama,116913,42314.0,6.727
1051,Trees Lounge,Drama,117958,27845.0,6.9
1052,"Proprietor, The",Drama,117400,108365.0,0.0
1053,Normal Life,Crime|Drama|Romance,117202,23223.0,6.1
1054,Get on the Bus,Drama,116404,49471.0,6.6
1055,Shadow Conspiracy,Thriller,120107,38153.0,4.9
1056,Jude,Drama,116722,25147.0,6.343
1057,Everyone Says I Love You,Comedy|Musical|Romance,116242,9716.0,6.456
1058,Bitter Sugar (Azúcar amarga),Drama,115600,43777.0,5.6
1059,William Shakespeare's Romeo + Juliet,Drama|Romance,117509,454.0,6.796
1060,Swingers,Comedy|Drama,117802,10218.0,6.892
1061,Sleepers,Thriller,117665,819.0,7.601
1062,"Sunchaser, The",Drama,117781,38191.0,6.1
1063,Johns,Drama,116714,56830.0,5.6
1064,Aladdin and the King of Thieves,Animation|Children|Comedy|Fantasy|Musical|Romance,115491,11238.0,6.264
1065,Five Angles on Murder,Mystery,43140,27256.0,5.8
1066,Shall We Dance,Comedy|Musical|Romance,29546,31530.0,7.255
1067,"Damsel in Distress, A",Comedy|Musical|Romance,28757,66473.0,6.4
1068,Crossfire,Crime|Film-Noir,39286,28120.0,6.573
1069,"Murder, My Sweet",Crime|Film-Noir|Thriller,37101,1834.0,7.241
1070,Macao,Adventure,44863,26282.0,6.1
1071,For the Moment,Romance|War,109823,37218.0,5.6
1073,Willy Wonka & the Chocolate Factory,Children|Comedy|Fantasy|Musical,67992,252.0,7.502
1075,"Sexual Life of the Belgians, The (Vie sexuelle des Belges 1950-1978, La)",Comedy|Romance,111622,116356.0,5.5
1076,"Innocents, The",Drama|Horror|Thriller,55018,16372.0,7.453
1077,Sleeper,Comedy|Sci-Fi,70707,11561.0,6.914
1078,Bananas,Comedy|War,66808,11302.0,6.706
1079,"Fish Called Wanda, A",Comedy|Crime,95159,623.0,7.209
1080,Monty Python's Life of Brian,Comedy,79470,583.0,7.762
1081,Victor/Victoria,Comedy|Musical|Romance,84865,12614.0,7.256
1082,"Candidate, The",Drama,68334,21711.0,6.489
1083,"Great Race, The",Comedy|Musical,59243,11575.0,7.105
1084,Bonnie and Clyde,Crime|Drama,61418,475.0,7.502
1085,"Old Man and the Sea, The",Adventure|Drama,52027,11331.0,6.5
1086,Dial M for Murder,Crime|Mystery|Thriller,46912,521.0,8.018
1087,Madame Butterfly,Musical,113731,21202.0,6.4
1088,Dirty Dancing,Drama|Musical|Romance,92890,88.0,7.342
1089,Reservoir Dogs,Crime|Mystery|Thriller,105236,500.0,8.128
1090,Platoon,Drama|War,91763,792.0,7.747
1091,Weekend at Bernie's,Comedy,98627,8491.0,6.37
1092,Basic Instinct,Crime|Mystery|Thriller,103772,402.0,6.907
1093,"Doors, The",Drama,101761,10537.0,7.12
1094,"Crying Game, The",Drama|Romance|Thriller,104036,11386.0,6.834
1095,Glengarry Glen Ross,Drama,104348,9504.0,7.369
1096,Sophie's Choice,Drama,84707,15764.0,7.329
1097,E.T. the Extra-Terrestrial,Children|Drama|Sci-Fi,83866,601.0,7.517
1098,"Search for One-eye Jimmy, The",Comedy,117577,67365.0,5.6
1099,"Christmas Carol, A",Children|Drama|Fantasy,29992,25842.0,7.039
1100,Days of Thunder,Action|Drama|Romance,99371,2119.0,6.362
1101,Top Gun,Action|Romance,92099,744.0,7.058
1102,American Strays,Action,115531,136311.0,5.8
1103,Rebel Without a Cause,Drama,48545,221.0,7.543
1104,"Streetcar Named Desire, A",Drama,44081,702.0,7.631
1105,Children of the Corn IV: The Gathering,Horror,115885,25750.0,4.5
1106,"Leopard Son, The",Documentary,116859,17642.0,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1107,Loser,Comedy,102336,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1109,Charm's Incidents (Charms Zwischenfälle),Drama,115870,,0.0
1110,Bird of Prey,Action,115684,146341.0,5.0
1111,Microcosmos (Microcosmos: Le peuple de l'herbe),Documentary,117040,9305.0,7.519
1112,Palookaville,Action|Comedy|Drama,117284,37616.0,5.9
1113,"Associate, The",Comedy,115580,11112.0,6.271
1114,"Funeral, The",Crime|Drama,116378,21612.0,6.8
1115,Sleepover,Drama,114472,141210.0,6.5
1116,"Single Girl, A (Fille seule, La)",Drama,113057,102461.0,6.1
1117,"Eighth Day, The (Huitième jour, Le)",Drama,116581,36998.0,7.333
1118,North Star (a.k.a. Tashunga),Action|Adventure|Crime|Drama|Western,114622,200383.0,5.0
1119,Drunks,Drama,112907,116844.0,3.3
1120,"People vs. Larry Flynt, The",Comedy|Drama,117318,1630.0,6.966
1121,Glory Daze,Drama,116422,26626.0,5.136
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1122,Plutonium Circus,Documentary,114147,,0.0
1123,"Perfect Candidate, A",Documentary,117320,124837.0,5.6
1124,On Golden Pond,Drama,82846,11816.0,7.244
1125,"Return of the Pink Panther, The",Comedy|Crime,72081,11843.0,6.796
1126,Drop Dead Fred,Comedy|Fantasy,101775,10379.0,5.861
1127,"Abyss, The",Action|Adventure|Sci-Fi|Thriller,96754,2756.0,7.347
1128,"Fog, The",Horror,80749,790.0,6.725
1129,Escape from New York,Action|Adventure|Sci-Fi|Thriller,82340,1103.0,7.07
1130,"Howling, The",Horror|Mystery,82533,11298.0,6.568
1131,Jean de Florette,Drama|Mystery,91288,4480.0,7.694
1132,Manon of the Spring (Manon des sources),Drama,91480,4481.0,7.593
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1133,Talking About Sex,Comedy|Drama,111357,,0.0
1134,Johnny 100 Pesos (Johnny cien pesos),Action|Drama,107274,49688.0,6.0
1135,Private Benjamin,Comedy,81375,10765.0,5.9
1136,Monty Python and the Holy Grail,Adventure|Comedy|Fantasy,71853,762.0,7.805
1137,Hustler White,Romance,116587,44497.0,5.3
1138,Dadetown,Drama,112777,85588.0,7.0
1139,Everything Relative,Drama,116245,278621.0,1.8
1140,Entertaining Angels: The Dorothy Day Story,Drama,116212,99479.0,5.5
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
1141,Last Call (Hoogste tijd),Drama,113328,,0.0
